id|url|repository_url|labels_url|user
1698018660|https://api.github.com/repos/pandas-dev/pandas/issues/53108|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53108/labels{/name}|{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}
1697838087|https://api.github.com/repos/pandas-dev/pandas/issues/53106|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53106/labels{/name}|{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}
1697810363|https://api.github.com/repos/pandas-dev/pandas/issues/53105|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53105/labels{/name}|{'login': 'Ali-Flt', 'id': 60854595, 'node_id': 'MDQ6VXNlcjYwODU0NTk1', 'avatar_url': 'https://avatars.githubusercontent.com/u/60854595?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Ali-Flt', 'html_url': 'https://github.com/Ali-Flt', 'followers_url': 'https://api.github.com/users/Ali-Flt/followers', 'following_url': 'https://api.github.com/users/Ali-Flt/following{/other_user}', 'gists_url': 'https://api.github.com/users/Ali-Flt/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Ali-Flt/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Ali-Flt/subscriptions', 'organizations_url': 'https://api.github.com/users/Ali-Flt/orgs', 'repos_url': 'https://api.github.com/users/Ali-Flt/repos', 'events_url': 'https://api.github.com/users/Ali-Flt/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Ali-Flt/received_events', 'type': 'User', 'site_admin': False}
1697636447|https://api.github.com/repos/pandas-dev/pandas/issues/53101|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53101/labels{/name}|{'login': 'Antony-evm', 'id': 60288950, 'node_id': 'MDQ6VXNlcjYwMjg4OTUw', 'avatar_url': 'https://avatars.githubusercontent.com/u/60288950?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Antony-evm', 'html_url': 'https://github.com/Antony-evm', 'followers_url': 'https://api.github.com/users/Antony-evm/followers', 'following_url': 'https://api.github.com/users/Antony-evm/following{/other_user}', 'gists_url': 'https://api.github.com/users/Antony-evm/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Antony-evm/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Antony-evm/subscriptions', 'organizations_url': 'https://api.github.com/users/Antony-evm/orgs', 'repos_url': 'https://api.github.com/users/Antony-evm/repos', 'events_url': 'https://api.github.com/users/Antony-evm/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Antony-evm/received_events', 'type': 'User', 'site_admin': False}
1697611299|https://api.github.com/repos/pandas-dev/pandas/issues/53100|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53100/labels{/name}|{'login': 'ivirshup', 'id': 8238804, 'node_id': 'MDQ6VXNlcjgyMzg4MDQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8238804?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ivirshup', 'html_url': 'https://github.com/ivirshup', 'followers_url': 'https://api.github.com/users/ivirshup/followers', 'following_url': 'https://api.github.com/users/ivirshup/following{/other_user}', 'gists_url': 'https://api.github.com/users/ivirshup/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ivirshup/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ivirshup/subscriptions', 'organizations_url': 'https://api.github.com/users/ivirshup/orgs', 'repos_url': 'https://api.github.com/users/ivirshup/repos', 'events_url': 'https://api.github.com/users/ivirshup/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ivirshup/received_events', 'type': 'User', 'site_admin': False}
1697442557|https://api.github.com/repos/pandas-dev/pandas/issues/53099|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53099/labels{/name}|{'login': 'felipemaion', 'id': 25100827, 'node_id': 'MDQ6VXNlcjI1MTAwODI3', 'avatar_url': 'https://avatars.githubusercontent.com/u/25100827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/felipemaion', 'html_url': 'https://github.com/felipemaion', 'followers_url': 'https://api.github.com/users/felipemaion/followers', 'following_url': 'https://api.github.com/users/felipemaion/following{/other_user}', 'gists_url': 'https://api.github.com/users/felipemaion/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/felipemaion/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/felipemaion/subscriptions', 'organizations_url': 'https://api.github.com/users/felipemaion/orgs', 'repos_url': 'https://api.github.com/users/felipemaion/repos', 'events_url': 'https://api.github.com/users/felipemaion/events{/privacy}', 'received_events_url': 'https://api.github.com/users/felipemaion/received_events', 'type': 'User', 'site_admin': False}
1697410030|https://api.github.com/repos/pandas-dev/pandas/issues/53098|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53098/labels{/name}|{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}
1697219650|https://api.github.com/repos/pandas-dev/pandas/issues/53097|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53097/labels{/name}|{'login': 'bashtage', 'id': 5585221, 'node_id': 'MDQ6VXNlcjU1ODUyMjE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5585221?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bashtage', 'html_url': 'https://github.com/bashtage', 'followers_url': 'https://api.github.com/users/bashtage/followers', 'following_url': 'https://api.github.com/users/bashtage/following{/other_user}', 'gists_url': 'https://api.github.com/users/bashtage/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bashtage/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bashtage/subscriptions', 'organizations_url': 'https://api.github.com/users/bashtage/orgs', 'repos_url': 'https://api.github.com/users/bashtage/repos', 'events_url': 'https://api.github.com/users/bashtage/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bashtage/received_events', 'type': 'User', 'site_admin': False}
1697052746|https://api.github.com/repos/pandas-dev/pandas/issues/53096|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53096/labels{/name}|{'login': 'ShashwatAgrawal20', 'id': 72117025, 'node_id': 'MDQ6VXNlcjcyMTE3MDI1', 'avatar_url': 'https://avatars.githubusercontent.com/u/72117025?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ShashwatAgrawal20', 'html_url': 'https://github.com/ShashwatAgrawal20', 'followers_url': 'https://api.github.com/users/ShashwatAgrawal20/followers', 'following_url': 'https://api.github.com/users/ShashwatAgrawal20/following{/other_user}', 'gists_url': 'https://api.github.com/users/ShashwatAgrawal20/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ShashwatAgrawal20/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ShashwatAgrawal20/subscriptions', 'organizations_url': 'https://api.github.com/users/ShashwatAgrawal20/orgs', 'repos_url': 'https://api.github.com/users/ShashwatAgrawal20/repos', 'events_url': 'https://api.github.com/users/ShashwatAgrawal20/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ShashwatAgrawal20/received_events', 'type': 'User', 'site_admin': False}
1696933258|https://api.github.com/repos/pandas-dev/pandas/issues/53095|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53095/labels{/name}|{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}
